Si,Gu,Dong,TAZ,Code,Lat,Lon
서울특별시,종로구,삼청동,1,1111054000,37.58500285,126.9818551
서울특별시,종로구,가회동,2,1111060000,37.58004928,126.984788
서울특별시,종로구,청운효자동,3,1111051500,37.58408878,126.9706189
서울특별시,종로구,부암동,4,1111055000,37.59241132,126.9640651
서울특별시,종로구,평창동,5,1111056000,37.60637336,126.9683671
서울특별시,종로구,사직동,6,1111053000,37.57606907,126.9688538
서울특별시,종로구,무악동,7,1111057000,37.57599911,126.9581593
서울특별시,종로구,교남동,8,1111058000,37.57191646,126.9619613
서울특별시,종로구,종로1·2·3·4가동,9,1111061500,37.57449585,126.9902352
서울특별시,종로구,종로5·6가동,10,1111063000,37.57206209,127.0050321
서울특별시,종로구,이화동,11,1111064000,37.57697036,127.0043413
서울특별시,종로구,혜화동,12,1111065000,37.58699421,127.0005336
서울특별시,종로구,창신1동,13,1111067000,37.57071973,127.0163438
서울특별시,종로구,창신2동,14,1111068000,37.57444795,127.010869
서울특별시,종로구,창신3동,15,1111069000,37.57789108,127.0149497
서울특별시,종로구,숭인1동,16,1111070000,37.57781832,127.0156255
서울특별시,종로구,숭인2동,17,1111071000,37.57488071,127.0199649
서울특별시,중구,소공동,18,1114052000,37.56241641,126.9770373
서울특별시,중구,회현동,19,1114054000,37.55729007,126.9793573
서울특별시,중구,명동,20,1114055000,37.56004839,126.9858188
서울특별시,중구,중림동,21,1114068000,37.55370708,126.9642186
서울특별시,중구,필동,22,1114057000,37.56015591,126.9955964
서울특별시,중구,장충동,23,1114058000,37.56190545,127.0078394
서울특별시,중구,광희동,24,1114059000,37.56445698,127.005035
서울특별시,중구,을지로동,25,1114060500,37.566695,126.9913492
서울특별시,중구,신당5동,26,1114065000,37.56512574,127.0218654
서울특별시,중구,황학동,27,1114067000,37.56733971,127.0215957
서울특별시,중구,신당동,28,1114061500,37.56131229,127.0136936
서울특별시,중구,동화동,29,1114066500,37.55998038,127.0194208
서울특별시,중구,다산동,30,1114062500,37.55433385,127.0082946
서울특별시,중구,약수동,31,1114063500,37.55247205,127.0089939
서울특별시,중구,청구동,32,1114064500,37.55707102,127.014687
서울특별시,용산구,후암동,33,1117051000,37.5486994,126.9781527
서울특별시,용산구,용산2가동,34,1117052000,37.54607296,126.9855696
서울특별시,용산구,이태원2동,35,1117066000,37.54190409,126.9901954
서울특별시,용산구,원효로2동,36,1117057000,37.53435336,126.9515473
서울특별시,용산구,효창동,37,1117058000,37.54250943,126.9618381
서울특별시,용산구,용문동,38,1117059000,37.53895668,126.9575849
서울특별시,용산구,청파동,39,1117055500,37.54547742,126.9698725
서울특별시,용산구,원효로1동,40,1117056000,37.5372425,126.9676281
서울특별시,용산구,남영동,41,1117053000,37.54577446,126.9748244
서울특별시,용산구,한강로동,42,1117062500,37.52814037,126.9692277
서울특별시,용산구,이촌1동,43,1117063000,37.52136132,126.9733009
서울특별시,용산구,이촌2동,44,1117064000,37.52628265,126.9546592
서울특별시,용산구,서빙고동,45,1117069000,37.52047772,126.9946528
서울특별시,용산구,이태원1동,46,1117065000,37.53250698,126.9950675
서울특별시,용산구,보광동,47,1117070000,37.52630039,127.0001824
서울특별시,용산구,한남동,48,1117068500,37.53457273,127.0005
서울특별시,성동구,왕십리2동,49,1120052000,37.56108184,127.030512
서울특별시,성동구,행당1동,50,1120056000,37.55850824,127.0361503
서울특별시,성동구,왕십리도선동,51,1120053500,37.56787504,127.0255294
서울특별시,성동구,마장동,52,1120054000,37.56632182,127.045409
서울특별시,성동구,사근동,53,1120055000,37.56150036,127.0453265
서울특별시,성동구,행당2동,54,1120057000,37.55821767,127.0293475
서울특별시,성동구,응봉동,55,1120058000,37.55313662,127.0334014
서울특별시,성동구,금호1가동,56,1120059000,37.55486645,127.0216535
서울특별시,성동구,금호4가동,57,1120062000,37.54717507,127.0223501
서울특별시,성동구,금호2·3가동,58,1120061500,37.55320828,127.0209099
서울특별시,성동구,옥수동,59,1120064500,37.54170744,127.0179738
서울특별시,성동구,성수1가1동,60,1120065000,37.54203211,127.0496882
서울특별시,성동구,성수1가2동,61,1120066000,37.54640122,127.0443491
서울특별시,성동구,성수2가1동,62,1120067000,37.539484,127.054076
서울특별시,성동구,성수2가3동,63,1120069000,37.54822411,127.0552462
서울특별시,성동구,송정동,64,1120072000,37.55453591,127.0695702
서울특별시,성동구,용답동,65,1120079000,37.5640699,127.0555696
서울특별시,광진구,자양3동,66,1121584000,37.533775,127.07291
서울특별시,광진구,자양4동,67,1121584700,37.5341003,127.0662596
서울특별시,광진구,자양1동,68,1121582000,37.53449755,127.0823948
서울특별시,광진구,자양2동,69,1121583000,37.52880243,127.0843895
서울특별시,광진구,화양동,70,1121571000,37.546509,127.071291
서울특별시,광진구,군자동,71,1121573000,37.55516269,127.0758912
서울특별시,광진구,능동,72,1121578000,37.55376088,127.0805523
서울특별시,광진구,중곡4동,73,1121577000,37.55910106,127.0894338
서울특별시,광진구,구의2동,74,1121586000,37.54723979,127.0899234
서울특별시,광진구,구의1동,75,1121585000,37.542414,127.085678
서울특별시,광진구,구의3동,76,1121587000,37.53799119,127.0919832
서울특별시,광진구,광장동,77,1121581000,37.54678388,127.1032451
서울특별시,광진구,중곡1동,78,1121574000,37.56046078,127.080088
서울특별시,광진구,중곡2동,79,1121575000,37.5601468,127.0814726
서울특별시,광진구,중곡3동,80,1121576000,37.56880629,127.0801374
서울특별시,동대문구,용신동,81,1123053600,37.57579709,127.037274
서울특별시,동대문구,제기동,82,1123054500,37.58312836,127.0378225
서울특별시,동대문구,전농1동,83,1123056000,37.5779738,127.0477292
서울특별시,동대문구,전농2동,84,1123057000,37.57809232,127.0600085
서울특별시,동대문구,답십리2동,85,1123061000,37.56739923,127.0612831
서울특별시,동대문구,답십리1동,86,1123060000,37.5718176,127.0512713
서울특별시,동대문구,회기동,87,1123071000,37.59080198,127.0553753
서울특별시,동대문구,청량리동,88,1123070500,37.58627802,127.0472868
서울특별시,동대문구,장안1동,89,1123065000,37.56781702,127.0664117
서울특별시,동대문구,장안2동,90,1123066000,37.57847272,127.0705898
서울특별시,동대문구,휘경1동,91,1123072000,37.59291254,127.0657309
서울특별시,동대문구,휘경2동,92,1123073000,37.59012542,127.0685866
서울특별시,동대문구,이문1동,93,1123074000,37.59781152,127.0654822
서울특별시,동대문구,이문2동,94,1123075000,37.60337376,127.0651022
서울특별시,중랑구,면목본동,95,1126056500,37.58735398,127.0875542
서울특별시,중랑구,면목3·8동,96,1126057500,37.58295612,127.088069
서울특별시,중랑구,망우3동,97,1126066000,37.59189865,127.0949173
서울특별시,중랑구,망우본동,98,1126065500,37.60056042,127.1014856
서울특별시,중랑구,면목2동,99,1126052000,37.58977103,127.0790279
서울특별시,중랑구,면목5동,100,1126055000,37.58575379,127.0794746
서울특별시,중랑구,상봉2동,101,1126059000,37.59289285,127.0808524
서울특별시,중랑구,면목4동,102,1126054000,37.57469791,127.0856068
서울특별시,중랑구,면목7동,103,1126057000,37.57900994,127.0869653
서울특별시,중랑구,상봉1동,104,1126058000,37.59983516,127.0871596
서울특별시,중랑구,신내1동,105,1126068000,37.60587165,127.0995057
서울특별시,중랑구,신내2동,106,1126069000,37.60626576,127.0941604
서울특별시,중랑구,중화1동,107,1126060000,37.60116769,127.0806587
서울특별시,중랑구,중화2동,108,1126061000,37.60283265,127.0761681
서울특별시,중랑구,묵1동,109,1126062000,37.61241654,127.0784803
서울특별시,중랑구,묵2동,110,1126063000,37.60961237,127.0760149
서울특별시,성북구,정릉2동,111,1129063000,37.60446718,127.0111405
서울특별시,성북구,정릉3동,112,1129064000,37.60896072,127.0041808
서울특별시,성북구,정릉4동,113,1129065000,37.61336215,127.007021
서울특별시,성북구,성북동,114,1129052500,37.59105271,127.0032483
서울특별시,성북구,돈암1동,115,1129058000,37.60342066,127.0263779
서울특별시,성북구,돈암2동,116,1129059000,37.59801223,127.0105364
서울특별시,성북구,보문동,117,1129061000,37.58037584,127.0228048
서울특별시,성북구,삼선동,118,1129055500,37.5908443,127.0146413
서울특별시,성북구,동선동,119,1129057500,37.59398095,127.0204093
서울특별시,성북구,정릉1동,120,1129062000,37.60143428,127.0166407
서울특별시,성북구,길음1동,121,1129066000,37.61048624,127.0194557
서울특별시,성북구,길음2동,122,1129068500,37.60681903,127.0272867
서울특별시,성북구,안암동,123,1129060000,37.58581977,127.0213756
서울특별시,성북구,종암동,124,1129070500,37.5990314,127.035222
서울특별시,성북구,월곡1동,125,1129071500,37.61067264,127.0357253
서울특별시,성북구,월곡2동,126,1129072500,37.60577977,127.0478718
서울특별시,성북구,장위1동,127,1129076000,37.61406947,127.0436682
서울특별시,성북구,장위2동,128,1129077000,37.61239272,127.0544997
서울특별시,성북구,장위3동,129,1129078000,37.6165592,127.0566142
서울특별시,성북구,석관동,130,1129081000,37.61296955,127.0614234
서울특별시,강북구,수유1동,131,1130561000,37.63005002,127.0175582
서울특별시,강북구,삼양동,132,1130553400,37.62734029,127.0183669
서울특별시,강북구,삼각산동,133,1130557500,37.61675389,127.0174869
서울특별시,강북구,우이동,134,1130564500,37.64793511,127.0118703
서울특별시,강북구,인수동,135,1130566000,37.64149314,127.0106005
서울특별시,강북구,미아동,136,1130553500,37.62709228,127.0269757
서울특별시,강북구,송중동,137,1130554500,37.61612193,127.0337807
서울특별시,강북구,송천동,138,1130555500,37.61829732,127.0238508
서울특별시,강북구,번1동,139,1130559000,37.6378877,127.0288454
서울특별시,강북구,수유2동,140,1130562000,37.64464425,127.0198896
서울특별시,강북구,수유3동,141,1130563000,37.63872001,127.0231503
서울특별시,강북구,번2동,142,1130560000,37.63213135,127.03878
서울특별시,강북구,번3동,143,1130560600,37.62582814,127.0467694
서울특별시,도봉구,쌍문1동,144,1132066000,37.64803683,127.0260507
서울특별시,도봉구,쌍문2동,145,1132067000,37.65794025,127.0388301
서울특별시,도봉구,쌍문3동,146,1132068000,37.64898397,127.0279223
서울특별시,도봉구,쌍문4동,147,1132068100,37.65645236,127.0283979
서울특별시,도봉구,방학3동,148,1132071000,37.65917284,127.0280094
서울특별시,도봉구,방학1동,149,1132069000,37.66422282,127.0406557
서울특별시,도봉구,방학2동,150,1132070000,37.66821414,127.0350517
서울특별시,도봉구,창1동,151,1132051100,37.64846738,127.0437556
서울특별시,도봉구,창4동,152,1132051400,37.65223421,127.0515367
서울특별시,도봉구,창5동,153,1132051500,37.656334,127.0435868
서울특별시,도봉구,창2동,154,1132051200,37.64140627,127.0356481
서울특별시,도봉구,창3동,155,1132051300,37.63809071,127.042922
서울특별시,도봉구,도봉1동,156,1132052100,37.67869091,127.043413
서울특별시,도봉구,도봉2동,157,1132052200,37.66967394,127.0465333
서울특별시,노원구,월계1동,158,1135056000,37.61998514,127.0628794
서울특별시,노원구,월계2동,159,1135057000,37.63251006,127.0507798
서울특별시,노원구,월계3동,160,1135058000,37.62100223,127.0692305
서울특별시,노원구,공릉1동,161,1135059500,37.62486678,127.0738885
서울특별시,노원구,공릉2동,162,1135060000,37.62128738,127.0833787
서울특별시,노원구,하계1동,163,1135061100,37.64056098,127.0725612
서울특별시,노원구,하계2동,164,1135061200,37.63203897,127.0679492
서울특별시,노원구,중계2·3동,165,1135062500,37.64213007,127.0687317
서울특별시,노원구,중계본동,166,1135061900,37.6477949,127.0802812
서울특별시,노원구,중계1동,167,1135062100,37.65255189,127.0774784
서울특별시,노원구,중계4동,168,1135062400,37.6587571,127.0779712
서울특별시,노원구,상계1동,169,1135063000,37.6799248,127.054958
서울특별시,노원구,상계8동,170,1135070000,37.66673107,127.0515502
서울특별시,노원구,상계9동,171,1135071000,37.66451805,127.0638167
서울특별시,노원구,상계2동,172,1135064000,37.65748117,127.0678627
서울특별시,노원구,상계5동,173,1135067000,37.6627386,127.0694989
서울특별시,노원구,상계3·4동,174,1135066500,37.67291209,127.0832369
서울특별시,노원구,상계10동,175,1135072000,37.6612804,127.0602571
서울특별시,노원구,상계6·7동,176,1135069500,37.65488079,127.0669482
서울특별시,은평구,녹번동,177,1138051000,37.60264141,126.9298925
서울특별시,은평구,대조동,178,1138057000,37.61417377,126.9208058
서울특별시,은평구,불광1동,179,1138052000,37.61034942,126.9320862
서울특별시,은평구,불광2동,180,1138053000,37.6264894,126.9272768
서울특별시,은평구,갈현1동,181,1138055100,37.62369524,126.9166928
서울특별시,은평구,갈현2동,182,1138055200,37.6183624,126.9157111
서울특별시,은평구,구산동,183,1138056000,37.61175483,126.910354
서울특별시,은평구,역촌동,184,1138062500,37.60440325,126.9151009
서울특별시,은평구,응암1동,185,1138058000,37.60070182,126.9267495
서울특별시,은평구,응암2동,186,1138059000,37.59457956,126.9230675
서울특별시,은평구,응암3동,187,1138060000,37.59223599,126.9157208
서울특별시,은평구,신사1동,188,1138063100,37.59779443,126.9117599
서울특별시,은평구,신사2동,189,1138063200,37.59024475,126.9083929
서울특별시,은평구,증산동,190,1138064000,37.58435096,126.9070252
서울특별시,은평구,수색동,191,1138065000,37.58351698,126.8936721
서울특별시,은평구,진관동,192,1138069000,37.63500305,126.9209233
서울특별시,서대문구,천연동,193,1141052000,37.57112134,126.9590716
서울특별시,서대문구,충현동,194,1141056500,37.56480875,126.9547203
서울특별시,서대문구,북아현동,195,1141055500,37.55947337,126.9570378
서울특별시,서대문구,신촌동,196,1141058500,37.55954781,126.9435043
서울특별시,서대문구,연희동,197,1141061500,37.5738861,126.9352199
서울특별시,서대문구,홍제1동,198,1141062000,37.58770557,126.9448889
서울특별시,서대문구,홍제3동,199,1141064000,37.59376361,126.9496893
서울특별시,서대문구,홍제2동,200,1141065500,37.58610187,126.9493669
서울특별시,서대문구,홍은1동,201,1141066000,37.59885449,126.9471461
서울특별시,서대문구,홍은2동,202,1141068500,37.58010808,126.93415
서울특별시,서대문구,남가좌1동,203,1141069000,37.57327826,126.9197815
서울특별시,서대문구,남가좌2동,204,1141070000,37.57843711,126.9238688
서울특별시,서대문구,북가좌1동,205,1141071000,37.57436841,126.9101365
서울특별시,서대문구,북가좌2동,206,1141072000,37.58149981,126.911181
서울특별시,마포구,대흥동,207,1144060000,37.55585028,126.942372
서울특별시,마포구,염리동,208,1144061000,37.54706971,126.9456453
서울특별시,마포구,공덕동,209,1144056500,37.55016941,126.9600304
서울특별시,마포구,아현동,210,1144055500,37.54710578,126.9521564
서울특별시,마포구,용강동,211,1144059000,37.54232557,126.942835
서울특별시,마포구,신수동,212,1144063000,37.54715946,126.9351046
서울특별시,마포구,도화동,213,1144058500,37.54153151,126.949876
서울특별시,마포구,서강동,214,1144065500,37.54748562,126.9319395
서울특별시,마포구,서교동,215,1144066000,37.5551119,126.9145906
서울특별시,마포구,합정동,216,1144068000,37.55161512,126.9117247
서울특별시,마포구,연남동,217,1144071000,37.564509,126.922025
서울특별시,마포구,망원1동,218,1144069000,37.5555852,126.9055896
서울특별시,마포구,망원2동,219,1144070000,37.56031093,126.9023167
서울특별시,마포구,성산1동,220,1144072000,37.56336755,126.907895
서울특별시,마포구,성산2동,221,1144073000,37.56861543,126.9089703
서울특별시,마포구,상암동,222,1144074000,37.57833716,126.8946747
서울특별시,양천구,목1동,223,1147051000,37.530253,126.871153
서울특별시,양천구,목5동,224,1147055000,37.537117,126.881713
서울특별시,양천구,목2동,225,1147052000,37.546047,126.871703
서울특별시,양천구,목3동,226,1147053000,37.544741,126.864421
서울특별시,양천구,목4동,227,1147054000,37.53243,126.868438
서울특별시,양천구,신월1동,228,1147056000,37.53280766,126.8315283
서울특별시,양천구,신월3동,229,1147058000,37.53363313,126.8290832
서울특별시,양천구,신월5동,230,1147060000,37.53858309,126.8271748
서울특별시,양천구,신월2동,231,1147057000,37.52497035,126.8445669
서울특별시,양천구,신정4동,232,1147065000,37.52456004,126.8558033
서울특별시,양천구,신월4동,233,1147059000,37.5246975,126.8400821
서울특별시,양천구,신월6동,234,1147061000,37.51454755,126.8409607
서울특별시,양천구,신월7동,235,1147061100,37.52187649,126.8347047
서울특별시,양천구,신정3동,236,1147064000,37.51515003,126.8547908
서울특별시,양천구,신정1동,237,1147062000,37.51857583,126.8542882
서울특별시,양천구,신정2동,238,1147063000,37.519217,126.870617
서울특별시,양천구,신정6동,239,1147067000,37.515163,126.854807
서울특별시,양천구,신정7동,240,1147068000,37.514418,126.859683
서울특별시,강서구,염창동,241,1150051000,37.55377439,126.8709675
서울특별시,강서구,등촌1동,242,1150052000,37.55583112,126.8589109
서울특별시,강서구,등촌3동,243,1150053500,37.55888732,126.8479185
서울특별시,강서구,가양2동,244,1150060400,37.5673976,126.8512711
서울특별시,강서구,가양3동,245,1150060500,37.56109265,126.8605614
서울특별시,강서구,등촌2동,246,1150053000,37.54265831,126.8625031
서울특별시,강서구,화곡본동,247,1150059000,37.54404753,126.8476629
서울특별시,강서구,화곡2동,248,1150055000,37.5318233,126.854486
서울특별시,강서구,화곡4동,249,1150057000,37.53468572,126.8608018
서울특별시,강서구,화곡6동,250,1150059100,37.55181465,126.8500752
서울특별시,강서구,화곡8동,251,1150059300,37.53269878,126.8483319
서울특별시,강서구,화곡1동,252,1150054000,37.53050717,126.8415913
서울특별시,강서구,공항동,253,1150062000,37.5587849,126.810075
서울특별시,강서구,방화1동,254,1150063000,37.57034125,126.8170501
서울특별시,강서구,방화2동,255,1150064000,37.56671516,126.8067351
서울특별시,강서구,방화3동,256,1150064100,37.57871971,126.8136582
서울특별시,강서구,화곡3동,257,1150056000,37.5425258,126.8384131
서울특별시,강서구,발산1동,258,1150061100,37.55312086,126.8331803
서울특별시,강서구,우장산동,259,1150061500,37.54828757,126.8418355
서울특별시,강서구,가양1동,260,1150060300,37.5694885,126.8447049
서울특별시,구로구,신도림동,261,1153051000,37.5077743,126.8805912
서울특별시,구로구,구로1동,262,1153052000,37.49303785,126.8757865
서울특별시,구로구,구로5동,263,1153056000,37.50010536,126.8893397
서울특별시,구로구,구로2동,264,1153053000,37.4913202,126.8833996
서울특별시,구로구,구로3동,265,1153054000,37.48734847,126.8903308
서울특별시,구로구,구로4동,266,1153055000,37.49157992,126.8891511
서울특별시,구로구,가리봉동,267,1153059500,37.48253206,126.8897168
서울특별시,구로구,고척1동,268,1153072000,37.50040227,126.8627869
서울특별시,구로구,고척2동,269,1153073000,37.50669361,126.8586066
서울특별시,구로구,오류1동,270,1153077000,37.49733108,126.8452957
서울특별시,구로구,수궁동,271,1153079000,37.49389273,126.8314773
서울특별시,구로구,개봉1동,272,1153074000,37.5002454,126.8511412
서울특별시,구로구,개봉2동,273,1153075000,37.49283309,126.8554969
서울특별시,구로구,개봉3동,274,1153076000,37.48599402,126.8538378
서울특별시,구로구,오류2동,275,1153078000,37.48881609,126.8395141
서울특별시,금천구,가산동,276,1154551000,37.47689003,126.8917807
서울특별시,금천구,독산1동,277,1154561000,37.47021775,126.8970432
서울특별시,금천구,독산2동,278,1154562000,37.4631499,126.9034839
서울특별시,금천구,독산3동,279,1154563000,37.47516011,126.9031743
서울특별시,금천구,독산4동,280,1154564000,37.46755324,126.9021683
서울특별시,금천구,시흥1동,281,1154567000,37.4535504,126.90325
서울특별시,금천구,시흥4동,282,1154570000,37.45898011,126.9061848
서울특별시,금천구,시흥2동,283,1154568000,37.44963223,126.9146123
서울특별시,금천구,시흥3동,284,1154569000,37.44025238,126.905798
서울특별시,금천구,시흥5동,285,1154571000,37.45239622,126.9083066
서울특별시,영등포구,여의동,286,1156054000,37.51769079,126.9346118
서울특별시,영등포구,당산1동,287,1156055000,37.52512774,126.8974051
서울특별시,영등포구,양평1동,288,1156061000,37.52366097,126.8882353
서울특별시,영등포구,영등포동,289,1156053500,37.52038845,126.9106975
서울특별시,영등포구,문래동,290,1156060500,37.51710866,126.8995227
서울특별시,영등포구,당산2동,291,1156056000,37.53101326,126.8973485
서울특별시,영등포구,양평2동,292,1156062000,37.53649906,126.8940382
서울특별시,영등포구,신길1동,293,1156063000,37.51116548,126.9214401
서울특별시,영등포구,신길3동,294,1156065000,37.50730069,126.9077512
서울특별시,영등포구,신길4동,295,1156066000,37.508392,126.911283
서울특별시,영등포구,신길5동,296,1156067000,37.50163872,126.9052171
서울특별시,영등포구,신길6동,297,1156068000,37.49937474,126.9098445
서울특별시,영등포구,신길7동,298,1156069000,37.50638748,126.9215116
서울특별시,영등포구,영등포본동,299,1156051500,37.5146671,126.9093401
서울특별시,영등포구,도림동,300,1156058500,37.50949113,126.8959984
서울특별시,영등포구,대림1동,301,1156070000,37.49538491,126.9061951
서울특별시,영등포구,대림2동,302,1156071000,37.49273744,126.8982494
서울특별시,영등포구,대림3동,303,1156072000,37.49831357,126.8980342
서울특별시,동작구,노량진2동,304,1159052000,37.50851695,126.9373569
서울특별시,동작구,대방동,305,1159066000,37.50816076,126.9263264
서울특별시,동작구,노량진1동,306,1159051000,37.51230318,126.9419946
서울특별시,동작구,상도1동,307,1159053000,37.49809667,126.9530782
서울특별시,동작구,상도2동,308,1159054000,37.50546786,126.9423007
서울특별시,동작구,상도3동,309,1159055000,37.49912671,126.9314045
서울특별시,동작구,상도4동,310,1159056000,37.49937495,126.9414014
서울특별시,동작구,흑석동,311,1159060500,37.50578061,126.9665943
서울특별시,동작구,사당1동,312,1159062000,37.48307235,126.9787728
서울특별시,동작구,사당3동,313,1159064000,37.48668611,126.9720387
서울특별시,동작구,사당4동,314,1159065000,37.48097418,126.9716328
서울특별시,동작구,사당5동,315,1159065100,37.48566632,126.9669812
서울특별시,동작구,사당2동,316,1159063000,37.48871356,126.9792532
서울특별시,동작구,신대방1동,317,1159067000,37.48894253,126.9100383
서울특별시,동작구,신대방2동,318,1159068000,37.49840962,126.9245422
서울특별시,관악구,보라매동,319,1162052500,37.48817959,126.9327805
서울특별시,관악구,은천동,320,1162060500,37.48530503,126.9424097
서울특별시,관악구,청룡동,321,1162059500,37.47911357,126.9416385
서울특별시,관악구,낙성대동,322,1162058500,37.47629474,126.9583866
서울특별시,관악구,인헌동,323,1162062500,37.47509832,126.9653238
서울특별시,관악구,남현동,324,1162063000,37.47468456,126.9778733
서울특별시,관악구,청림동,325,1162054500,37.49184879,126.9586286
서울특별시,관악구,행운동,326,1162057500,37.48064099,126.9570298
서울특별시,관악구,중앙동,327,1162061500,37.48419247,126.949751
서울특별시,관악구,성현동,328,1162056500,37.4895301,126.9481593
서울특별시,관악구,서원동,329,1162064500,37.47977219,126.9313766
서울특별시,관악구,신원동,330,1162065500,37.48161077,126.9273799
서울특별시,관악구,신사동,331,1162068500,37.48540753,126.9180949
서울특별시,관악구,신림동,332,1162069500,37.48740071,126.9271173
서울특별시,관악구,조원동,333,1162072500,37.48256322,126.9077952
서울특별시,관악구,서림동,334,1162066500,37.47499542,126.9349993
서울특별시,관악구,대학동,335,1162073500,37.47059713,126.9369585
서울특별시,관악구,삼성동,336,1162074500,37.47010823,126.9329623
서울특별시,관악구,난향동,337,1162071500,37.46152156,126.9187981
서울특별시,관악구,난곡동,338,1162077500,37.47102459,126.9216436
서울특별시,관악구,미성동,339,1162076500,37.47617969,126.9155546
서울특별시,서초구,서초1동,340,1165051000,37.4901932,127.0194681
서울특별시,서초구,서초2동,341,1165052000,37.49206882,127.0249474
서울특별시,서초구,서초3동,342,1165053000,37.48371448,127.0119899
서울특별시,서초구,서초4동,343,1165053100,37.50271635,127.0222106
서울특별시,서초구,잠원동,344,1165054000,37.51496828,127.0139817
서울특별시,서초구,반포본동,345,1165055000,37.50048144,126.9860918
서울특별시,서초구,반포1동,346,1165056000,37.50509359,127.0133782
서울특별시,서초구,반포2동,347,1165057000,37.5045884,126.9944728
서울특별시,서초구,반포3동,348,1165058000,37.51204802,127.005609
서울특별시,서초구,반포4동,349,1165058100,37.49748465,127.0003278
서울특별시,서초구,방배본동,350,1165059000,37.494149,126.9888474
서울특별시,서초구,방배1동,351,1165060000,37.48336375,126.9945155
서울특별시,서초구,방배2동,352,1165061000,37.47984093,126.9857136
서울특별시,서초구,방배3동,353,1165062000,37.4784386,126.9999959
서울특별시,서초구,방배4동,354,1165062100,37.48900788,126.9922427
서울특별시,서초구,양재1동,355,1165065100,37.47166773,127.0266669
서울특별시,서초구,양재2동,356,1165065200,37.470569,127.041231
서울특별시,서초구,내곡동,357,1165066000,37.44935753,127.0583138
서울특별시,강남구,신사동,358,1168051000,37.52397487,127.0227972
서울특별시,강남구,압구정동,359,1168054500,37.53061779,127.0306528
서울특별시,강남구,논현1동,360,1168052100,37.51150513,127.0285356
서울특별시,강남구,논현2동,361,1168053100,37.51728339,127.0372041
서울특별시,강남구,역삼1동,362,1168064000,37.49537399,127.0332844
서울특별시,강남구,삼성1동,363,1168058000,37.51435272,127.0626058
서울특별시,강남구,삼성2동,364,1168059000,37.51120624,127.0459762
서울특별시,강남구,청담동,365,1168056500,37.52509298,127.0492914
서울특별시,강남구,대치1동,366,1168060000,37.49324594,127.0567758
서울특별시,강남구,대치4동,367,1168063000,37.49973075,127.0578497
서울특별시,강남구,대치2동,368,1168061000,37.50230515,127.0641886
서울특별시,강남구,역삼2동,369,1168065000,37.49597081,127.0468136
서울특별시,강남구,도곡1동,370,1168065500,37.4883101,127.0388803
서울특별시,강남구,도곡2동,371,1168065600,37.48372309,127.0464069
서울특별시,강남구,개포1동,372,1168066000,37.48271806,127.0555818
